region_code,year,indicator_code,indicator_name,value,unit,region_name,time_period_name,is_outlier,data_source,data_type
320100,2020,A030C,住宅商品房平均销售价格,25175.0,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2020,A030C,住宅商品房平均销售价格,25175.0,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2020,A030C,住宅商品房平均销售价格,25175.0,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2020,A030D,房地产开发企业购置土地面积,223.0874,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2020,A030D,房地产开发企业购置土地面积,223.0874,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2020,A030D,房地产开发企业购置土地面积,223.0874,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2020,A0801,普通本专科在校学生数,91.8141,万人,南京,最近5年,False,教育卫生文化数据,普通本专科在校学生数
320100,2020,A0801,普通本专科在校学生数,91.8141,万人,南京,最近10年,False,教育卫生文化数据,普通本专科在校学生数
320100,2020,A0801,普通本专科在校学生数,91.8141,万人,南京,最近20年,False,教育卫生文化数据,普通本专科在校学生数
320100,2020,A0802,医院数,271.0,人,南京,最近5年,False,教育卫生文化数据,卫生技术人员数
320100,2020,A0802,医院数,271.0,人,南京,最近10年,False,教育卫生文化数据,卫生技术人员数
320100,2020,A0802,医院数,271.0,人,南京,最近20年,False,教育卫生文化数据,卫生技术人员数
320100,2020,A0803,执业(助理)医师数,3.7823,万张,南京,最近5年,False,教育卫生文化数据,医院、卫生院床位数
320100,2020,A0803,执业(助理)医师数,3.7823,万张,南京,最近10年,False,教育卫生文化数据,医院、卫生院床位数
320100,2020,A0803,执业(助理)医师数,3.7823,万张,南京,最近20年,False,教育卫生文化数据,医院、卫生院床位数
320100,2020,A0A01,道路交通等效声级dB(A),66.8,dB(A),南京,最近5年,False,噪声数据,道路交通噪音
320100,2020,A0A01,道路交通等效声级dB(A),66.8,dB(A),南京,最近10年,False,噪声数据,道路交通噪音
320100,2020,A0A01,道路交通等效声级dB(A),66.8,dB(A),南京,最近20年,False,噪声数据,道路交通噪音
320100,2020,A0A02,环境噪声等效声级dB(A),53.5,dB(A),南京,最近5年,False,噪声数据,环境噪音
320100,2020,A0A02,环境噪声等效声级dB(A),53.5,dB(A),南京,最近10年,False,噪声数据,环境噪音
320100,2020,A0A02,环境噪声等效声级dB(A),53.5,dB(A),南京,最近20年,False,噪声数据,环境噪音
320100,2021,A0101,地区生产总值（当年价格）,16356.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2021,A0101,地区生产总值（当年价格）,16356.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2021,A0101,地区生产总值（当年价格）,16356.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2021,A0102,第一产业增加值,304.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2021,A0102,第一产业增加值,304.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2021,A0102,第一产业增加值,304.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2021,A0103,第二产业增加值,5903.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2021,A0103,第二产业增加值,5903.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2021,A0103,第二产业增加值,5903.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2021,A0104,第三产业增加值,10149.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2021,A0104,第三产业增加值,10149.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2021,A0104,第三产业增加值,10149.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2021,A0202,城镇非私营单位在岗职工平均工资,149087.0,元,南京,最近5年,False,人口就业数据,城镇非私营单位在岗职工平均工资
320100,2021,A0202,城镇非私营单位在岗职工平均工资,149087.0,元,南京,最近10年,False,人口就业数据,城镇非私营单位在岗职工平均工资
320100,2021,A0202,城镇非私营单位在岗职工平均工资,149087.0,元,南京,最近20年,False,人口就业数据,城镇非私营单位在岗职工平均工资
320100,2021,A0302,房地产开发投资额,2719.8034,万平方米,南京,最近5年,False,房地产数据,房屋施工面积
320100,2021,A0302,房地产开发投资额,2719.8034,万平方米,南京,最近10年,False,房地产数据,房屋施工面积
320100,2021,A0302,房地产开发投资额,2719.8034,万平方米,南京,最近20年,False,房地产数据,房屋施工面积
320100,2021,A0303,房地产开发住宅投资额,1932.1304,万平方米,南京,最近5年,False,房地产数据,房屋新开工面积
320100,2021,A0303,房地产开发住宅投资额,1932.1304,万平方米,南京,最近10年,False,房地产数据,房屋新开工面积
320100,2021,A0303,房地产开发住宅投资额,1932.1304,万平方米,南京,最近20年,False,房地产数据,房屋新开工面积
320100,2021,A0304,房地产开发办公楼投资额,163.8423,万平方米,南京,最近5年,False,房地产数据,房屋竣工面积
320100,2021,A0304,房地产开发办公楼投资额,163.8423,万平方米,南京,最近10年,False,房地产数据,房屋竣工面积
320100,2021,A0304,房地产开发办公楼投资额,163.8423,万平方米,南京,最近20年,False,房地产数据,房屋竣工面积
320100,2021,A0305,房地产开发商业营业用房投资额,240.4607,万平方米,南京,最近5年,False,房地产数据,住宅竣工面积
320100,2021,A0305,房地产开发商业营业用房投资额,240.4607,万平方米,南京,最近10年,False,房地产数据,住宅竣工面积
320100,2021,A0305,房地产开发商业营业用房投资额,240.4607,万平方米,南京,最近20年,False,房地产数据,住宅竣工面积
320100,2021,A0306,房地产开发企业施工房屋面积,8597.2861,万平方米,南京,最近5年,False,房地产数据,商品房销售面积
320100,2021,A0306,房地产开发企业施工房屋面积,8597.2861,万平方米,南京,最近10年,False,房地产数据,商品房销售面积
320100,2021,A0306,房地产开发企业施工房屋面积,8597.2861,万平方米,南京,最近20年,False,房地产数据,商品房销售面积
320100,2021,A0307,房地产开发企业竣工房屋面积,1171.1798,万平方米,南京,最近5年,False,房地产数据,住宅销售面积
320100,2021,A0307,房地产开发企业竣工房屋面积,1171.1798,万平方米,南京,最近10年,False,房地产数据,住宅销售面积
320100,2021,A0307,房地产开发企业竣工房屋面积,1171.1798,万平方米,南京,最近20年,False,房地产数据,住宅销售面积
320100,2021,A0308,房地产开发企业住宅竣工房屋面积,706.2364,亿元,南京,最近5年,False,房地产数据,商品房销售额
320100,2021,A0308,房地产开发企业住宅竣工房屋面积,706.2364,亿元,南京,最近10年,False,房地产数据,商品房销售额
320100,2021,A0308,房地产开发企业住宅竣工房屋面积,706.2364,亿元,南京,最近20年,False,房地产数据,商品房销售额
320100,2021,A0309,商品房销售面积,1510.9536,亿元,南京,最近5年,False,房地产数据,住宅销售额
320100,2021,A0309,商品房销售面积,1510.9536,亿元,南京,最近10年,False,房地产数据,住宅销售额
320100,2021,A0309,商品房销售面积,1510.9536,亿元,南京,最近20年,False,房地产数据,住宅销售额
320100,2021,A030A,住宅商品房销售面积,1371.3888,元/平方米,南京,最近5年,False,房地产数据,商品房平均销售价格
320100,2021,A030A,住宅商品房销售面积,1371.3888,元/平方米,南京,最近10年,False,房地产数据,商品房平均销售价格
320100,2021,A030A,住宅商品房销售面积,1371.3888,元/平方米,南京,最近20年,False,房地产数据,商品房平均销售价格
320100,2021,A030B,商品房平均销售价格,26896.0,元/平方米,南京,最近5年,False,房地产数据,住宅平均销售价格
320100,2021,A030B,商品房平均销售价格,26896.0,元/平方米,南京,最近10年,False,房地产数据,住宅平均销售价格
320100,2021,A030B,商品房平均销售价格,26896.0,元/平方米,南京,最近20年,False,房地产数据,住宅平均销售价格
320100,2021,A030C,住宅商品房平均销售价格,27938.0,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2021,A030C,住宅商品房平均销售价格,27938.0,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2021,A030C,住宅商品房平均销售价格,27938.0,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2021,A030D,房地产开发企业购置土地面积,209.1556,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2021,A030D,房地产开发企业购置土地面积,209.1556,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2021,A030D,房地产开发企业购置土地面积,209.1556,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2021,A0801,普通本专科在校学生数,75.7385,万人,南京,最近5年,False,教育卫生文化数据,普通本专科在校学生数
320100,2021,A0801,普通本专科在校学生数,75.7385,万人,南京,最近10年,False,教育卫生文化数据,普通本专科在校学生数
320100,2021,A0801,普通本专科在校学生数,75.7385,万人,南京,最近20年,False,教育卫生文化数据,普通本专科在校学生数
320100,2021,A0802,医院数,277.0,人,南京,最近5年,False,教育卫生文化数据,卫生技术人员数
320100,2021,A0802,医院数,277.0,人,南京,最近10年,False,教育卫生文化数据,卫生技术人员数
320100,2021,A0802,医院数,277.0,人,南京,最近20年,False,教育卫生文化数据,卫生技术人员数
320100,2021,A0803,执业(助理)医师数,3.9326,万张,南京,最近5年,False,教育卫生文化数据,医院、卫生院床位数
320100,2021,A0803,执业(助理)医师数,3.9326,万张,南京,最近10年,False,教育卫生文化数据,医院、卫生院床位数
320100,2021,A0803,执业(助理)医师数,3.9326,万张,南京,最近20年,False,教育卫生文化数据,医院、卫生院床位数
320100,2021,A0A01,道路交通等效声级dB(A),67.0,dB(A),南京,最近5年,False,噪声数据,道路交通噪音
320100,2021,A0A01,道路交通等效声级dB(A),67.0,dB(A),南京,最近10年,False,噪声数据,道路交通噪音
320100,2021,A0A01,道路交通等效声级dB(A),67.0,dB(A),南京,最近20年,False,噪声数据,道路交通噪音
320100,2021,A0A02,环境噪声等效声级dB(A),53.5,dB(A),南京,最近5年,False,噪声数据,环境噪音
320100,2021,A0A02,环境噪声等效声级dB(A),53.5,dB(A),南京,最近10年,False,噪声数据,环境噪音
320100,2021,A0A02,环境噪声等效声级dB(A),53.5,dB(A),南京,最近20年,False,噪声数据,环境噪音
320100,2022,A0101,地区生产总值（当年价格）,16907.85,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2022,A0101,地区生产总值（当年价格）,16907.85,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2022,A0101,地区生产总值（当年价格）,16907.85,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2022,A0102,第一产业增加值,315.56,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2022,A0102,第一产业增加值,315.56,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2022,A0102,第一产业增加值,315.56,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2022,A0103,第二产业增加值,6069.64,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2022,A0103,第二产业增加值,6069.64,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2022,A0103,第二产业增加值,6069.64,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2022,A0104,第三产业增加值,10522.65,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2022,A0104,第三产业增加值,10522.65,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2022,A0104,第三产业增加值,10522.65,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2022,A0202,城镇非私营单位在岗职工平均工资,155183.0,元,南京,最近5年,False,人口就业数据,城镇非私营单位在岗职工平均工资
320100,2022,A0202,城镇非私营单位在岗职工平均工资,155183.0,元,南京,最近10年,False,人口就业数据,城镇非私营单位在岗职工平均工资
320100,2022,A0202,城镇非私营单位在岗职工平均工资,155183.0,元,南京,最近20年,False,人口就业数据,城镇非私营单位在岗职工平均工资
320100,2022,A0302,房地产开发投资额,2758.7699,万平方米,南京,最近5年,False,房地产数据,房屋施工面积
320100,2022,A0302,房地产开发投资额,2758.7699,万平方米,南京,最近10年,False,房地产数据,房屋施工面积
320100,2022,A0302,房地产开发投资额,2758.7699,万平方米,南京,最近20年,False,房地产数据,房屋施工面积
320100,2022,A0303,房地产开发住宅投资额,2052.38,万平方米,南京,最近5年,False,房地产数据,房屋新开工面积
320100,2022,A0303,房地产开发住宅投资额,2052.38,万平方米,南京,最近10年,False,房地产数据,房屋新开工面积
320100,2022,A0303,房地产开发住宅投资额,2052.38,万平方米,南京,最近20年,False,房地产数据,房屋新开工面积
320100,2022,A0304,房地产开发办公楼投资额,138.7442,万平方米,南京,最近5年,False,房地产数据,房屋竣工面积
320100,2022,A0304,房地产开发办公楼投资额,138.7442,万平方米,南京,最近10年,False,房地产数据,房屋竣工面积
320100,2022,A0304,房地产开发办公楼投资额,138.7442,万平方米,南京,最近20年,False,房地产数据,房屋竣工面积
320100,2022,A0305,房地产开发商业营业用房投资额,203.7218,万平方米,南京,最近5年,False,房地产数据,住宅竣工面积
320100,2022,A0305,房地产开发商业营业用房投资额,203.7218,万平方米,南京,最近10年,False,房地产数据,住宅竣工面积
320100,2022,A0305,房地产开发商业营业用房投资额,203.7218,万平方米,南京,最近20年,False,房地产数据,住宅竣工面积
320100,2022,A0306,房地产开发企业施工房屋面积,7845.4605,万平方米,南京,最近5年,False,房地产数据,商品房销售面积
320100,2022,A0306,房地产开发企业施工房屋面积,7845.4605,万平方米,南京,最近10年,False,房地产数据,商品房销售面积
320100,2022,A0306,房地产开发企业施工房屋面积,7845.4605,万平方米,南京,最近20年,False,房地产数据,商品房销售面积
320100,2022,A0307,房地产开发企业竣工房屋面积,690.7901,万平方米,南京,最近5年,False,房地产数据,住宅销售面积
320100,2022,A0307,房地产开发企业竣工房屋面积,690.7901,万平方米,南京,最近10年,False,房地产数据,住宅销售面积
320100,2022,A0307,房地产开发企业竣工房屋面积,690.7901,万平方米,南京,最近20年,False,房地产数据,住宅销售面积
320100,2022,A0308,房地产开发企业住宅竣工房屋面积,420.7474,亿元,南京,最近5年,False,房地产数据,商品房销售额
320100,2022,A0308,房地产开发企业住宅竣工房屋面积,420.7474,亿元,南京,最近10年,False,房地产数据,商品房销售额
320100,2022,A0308,房地产开发企业住宅竣工房屋面积,420.7474,亿元,南京,最近20年,False,房地产数据,商品房销售额
320100,2022,A0309,商品房销售面积,942.3234,亿元,南京,最近5年,False,房地产数据,住宅销售额
320100,2022,A0309,商品房销售面积,942.3234,亿元,南京,最近10年,False,房地产数据,住宅销售额
320100,2022,A0309,商品房销售面积,942.3234,亿元,南京,最近20年,False,房地产数据,住宅销售额
320100,2022,A030A,住宅商品房销售面积,791.9632,元/平方米,南京,最近5年,False,房地产数据,商品房平均销售价格
320100,2022,A030A,住宅商品房销售面积,791.9632,元/平方米,南京,最近10年,False,房地产数据,商品房平均销售价格
320100,2022,A030A,住宅商品房销售面积,791.9632,元/平方米,南京,最近20年,False,房地产数据,商品房平均销售价格
320100,2022,A030B,商品房平均销售价格,25768.0,元/平方米,南京,最近5年,False,房地产数据,住宅平均销售价格
320100,2022,A030B,商品房平均销售价格,25768.0,元/平方米,南京,最近10年,False,房地产数据,住宅平均销售价格
320100,2022,A030B,商品房平均销售价格,25768.0,元/平方米,南京,最近20年,False,房地产数据,住宅平均销售价格
320100,2022,A030C,住宅商品房平均销售价格,27826.0,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2022,A030C,住宅商品房平均销售价格,27826.0,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2022,A030C,住宅商品房平均销售价格,27826.0,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2022,A030D,房地产开发企业购置土地面积,61.355,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2022,A030D,房地产开发企业购置土地面积,61.355,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2022,A030D,房地产开发企业购置土地面积,61.355,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2022,A0801,普通本专科在校学生数,77.7677,万人,南京,最近5年,False,教育卫生文化数据,普通本专科在校学生数
320100,2022,A0801,普通本专科在校学生数,77.7677,万人,南京,最近10年,False,教育卫生文化数据,普通本专科在校学生数
320100,2022,A0801,普通本专科在校学生数,77.7677,万人,南京,最近20年,False,教育卫生文化数据,普通本专科在校学生数
320100,2022,A0802,医院数,296.0,人,南京,最近5年,False,教育卫生文化数据,卫生技术人员数
320100,2022,A0802,医院数,296.0,人,南京,最近10年,False,教育卫生文化数据,卫生技术人员数
320100,2022,A0802,医院数,296.0,人,南京,最近20年,False,教育卫生文化数据,卫生技术人员数
320100,2022,A0803,执业(助理)医师数,4.061,万张,南京,最近5年,False,教育卫生文化数据,医院、卫生院床位数
320100,2022,A0803,执业(助理)医师数,4.061,万张,南京,最近10年,False,教育卫生文化数据,医院、卫生院床位数
320100,2022,A0803,执业(助理)医师数,4.061,万张,南京,最近20年,False,教育卫生文化数据,医院、卫生院床位数
320100,2022,A0A01,道路交通等效声级dB(A),67.2,dB(A),南京,最近5年,False,噪声数据,道路交通噪音
320100,2022,A0A01,道路交通等效声级dB(A),67.2,dB(A),南京,最近10年,False,噪声数据,道路交通噪音
320100,2022,A0A01,道路交通等效声级dB(A),67.2,dB(A),南京,最近20年,False,噪声数据,道路交通噪音
320100,2022,A0A02,环境噪声等效声级dB(A),53.9,dB(A),南京,最近5年,False,噪声数据,环境噪音
320100,2022,A0A02,环境噪声等效声级dB(A),53.9,dB(A),南京,最近10年,False,噪声数据,环境噪音
320100,2022,A0A02,环境噪声等效声级dB(A),53.9,dB(A),南京,最近20年,False,噪声数据,环境噪音
320100,2023,A0101,地区生产总值（当年价格）,17421.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2023,A0101,地区生产总值（当年价格）,17421.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2023,A0101,地区生产总值（当年价格）,17421.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2023,A0102,第一产业增加值,318.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2023,A0102,第一产业增加值,318.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2023,A0102,第一产业增加值,318.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2023,A0103,第二产业增加值,5929.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2023,A0103,第二产业增加值,5929.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2023,A0103,第二产业增加值,5929.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2023,A0104,第三产业增加值,11175.0,亿元,南京,最近5年,False,GDP数据,GDP数据
320100,2023,A0104,第三产业增加值,11175.0,亿元,南京,最近10年,False,GDP数据,GDP数据
320100,2023,A0104,第三产业增加值,11175.0,亿元,南京,最近20年,False,GDP数据,GDP数据
320100,2023,A0302,房地产开发投资额,2764.3625,万平方米,南京,最近5年,False,房地产数据,房屋施工面积
320100,2023,A0302,房地产开发投资额,2764.3625,万平方米,南京,最近10年,False,房地产数据,房屋施工面积
320100,2023,A0302,房地产开发投资额,2764.3625,万平方米,南京,最近20年,False,房地产数据,房屋施工面积
320100,2023,A0303,房地产开发住宅投资额,2076.6078,万平方米,南京,最近5年,False,房地产数据,房屋新开工面积
320100,2023,A0303,房地产开发住宅投资额,2076.6078,万平方米,南京,最近10年,False,房地产数据,房屋新开工面积
320100,2023,A0303,房地产开发住宅投资额,2076.6078,万平方米,南京,最近20年,False,房地产数据,房屋新开工面积
320100,2023,A0304,房地产开发办公楼投资额,130.8471,万平方米,南京,最近5年,False,房地产数据,房屋竣工面积
320100,2023,A0304,房地产开发办公楼投资额,130.8471,万平方米,南京,最近10年,False,房地产数据,房屋竣工面积
320100,2023,A0304,房地产开发办公楼投资额,130.8471,万平方米,南京,最近20年,False,房地产数据,房屋竣工面积
320100,2023,A0305,房地产开发商业营业用房投资额,219.6375,万平方米,南京,最近5年,False,房地产数据,住宅竣工面积
320100,2023,A0305,房地产开发商业营业用房投资额,219.6375,万平方米,南京,最近10年,False,房地产数据,住宅竣工面积
320100,2023,A0305,房地产开发商业营业用房投资额,219.6375,万平方米,南京,最近20年,False,房地产数据,住宅竣工面积
320100,2023,A0306,房地产开发企业施工房屋面积,7467.2298,万平方米,南京,最近5年,False,房地产数据,商品房销售面积
320100,2023,A0306,房地产开发企业施工房屋面积,7467.2298,万平方米,南京,最近10年,False,房地产数据,商品房销售面积
320100,2023,A0306,房地产开发企业施工房屋面积,7467.2298,万平方米,南京,最近20年,False,房地产数据,商品房销售面积
320100,2023,A0307,房地产开发企业竣工房屋面积,997.4958,万平方米,南京,最近5年,False,房地产数据,住宅销售面积
320100,2023,A0307,房地产开发企业竣工房屋面积,997.4958,万平方米,南京,最近10年,False,房地产数据,住宅销售面积
320100,2023,A0307,房地产开发企业竣工房屋面积,997.4958,万平方米,南京,最近20年,False,房地产数据,住宅销售面积
320100,2023,A0308,房地产开发企业住宅竣工房屋面积,641.7241,亿元,南京,最近5年,False,房地产数据,商品房销售额
320100,2023,A0308,房地产开发企业住宅竣工房屋面积,641.7241,亿元,南京,最近10年,False,房地产数据,商品房销售额
320100,2023,A0308,房地产开发企业住宅竣工房屋面积,641.7241,亿元,南京,最近20年,False,房地产数据,商品房销售额
320100,2023,A0309,商品房销售面积,906.7683,亿元,南京,最近5年,False,房地产数据,住宅销售额
320100,2023,A0309,商品房销售面积,906.7683,亿元,南京,最近10年,False,房地产数据,住宅销售额
320100,2023,A0309,商品房销售面积,906.7683,亿元,南京,最近20年,False,房地产数据,住宅销售额
320100,2023,A030A,住宅商品房销售面积,797.083,元/平方米,南京,最近5年,False,房地产数据,商品房平均销售价格
320100,2023,A030A,住宅商品房销售面积,797.083,元/平方米,南京,最近10年,False,房地产数据,商品房平均销售价格
320100,2023,A030A,住宅商品房销售面积,797.083,元/平方米,南京,最近20年,False,房地产数据,商品房平均销售价格
320100,2023,A030B,商品房平均销售价格,22599.0,元/平方米,南京,最近5年,False,房地产数据,住宅平均销售价格
320100,2023,A030B,商品房平均销售价格,22599.0,元/平方米,南京,最近10年,False,房地产数据,住宅平均销售价格
320100,2023,A030B,商品房平均销售价格,22599.0,元/平方米,南京,最近20年,False,房地产数据,住宅平均销售价格
320100,2023,A030C,住宅商品房平均销售价格,23643.0,万平方米,南京,最近5年,False,房地产数据,房地产数据
320100,2023,A030C,住宅商品房平均销售价格,23643.0,万平方米,南京,最近10年,False,房地产数据,房地产数据
320100,2023,A030C,住宅商品房平均销售价格,23643.0,万平方米,南京,最近20年,False,房地产数据,房地产数据
320100,2023,A0801,普通本专科在校学生数,79.941,万人,南京,最近5年,False,教育卫生文化数据,普通本专科在校学生数
320100,2023,A0801,普通本专科在校学生数,79.941,万人,南京,最近10年,False,教育卫生文化数据,普通本专科在校学生数
320100,2023,A0801,普通本专科在校学生数,79.941,万人,南京,最近20年,False,教育卫生文化数据,普通本专科在校学生数
320100,2023,A0802,医院数,311.0,人,南京,最近5年,False,教育卫生文化数据,卫生技术人员数
320100,2023,A0802,医院数,311.0,人,南京,最近10年,False,教育卫生文化数据,卫生技术人员数
320100,2023,A0802,医院数,311.0,人,南京,最近20年,False,教育卫生文化数据,卫生技术人员数
320100,2023,A0803,执业(助理)医师数,4.2328,万张,南京,最近5年,False,教育卫生文化数据,医院、卫生院床位数
320100,2023,A0803,执业(助理)医师数,4.2328,万张,南京,最近10年,False,教育卫生文化数据,医院、卫生院床位数
320100,2023,A0803,执业(助理)医师数,4.2328,万张,南京,最近20年,False,教育卫生文化数据,医院、卫生院床位数
320100,2023,A0A01,道路交通等效声级dB(A),67.4,dB(A),南京,最近5年,False,噪声数据,道路交通噪音
320100,2023,A0A01,道路交通等效声级dB(A),67.4,dB(A),南京,最近10年,False,噪声数据,道路交通噪音
320100,2023,A0A01,道路交通等效声级dB(A),67.4,dB(A),南京,最近20年,False,噪声数据,道路交通噪音
320100,2023,A0A02,环境噪声等效声级dB(A),53.6,dB(A),南京,最近5年,False,噪声数据,环境噪音
320100,2023,A0A02,环境噪声等效声级dB(A),53.6,dB(A),南京,最近10年,False,噪声数据,环境噪音
320100,2023,A0A02,环境噪声等效声级dB(A),53.6,dB(A),南京,最近20年,False,噪声数据,环境噪音
330100,2020,A0101,地区生产总值（当年价格）,16106.0,亿元,杭州,最近5年,False,GDP数据,GDP数据
330100,2020,A0101,地区生产总值（当年价格）,16106.0,亿元,杭州,最近10年,False,GDP数据,GDP数据
330100,2020,A0101,地区生产总值（当年价格）,16106.0,亿元,杭州,最近20年,False,GDP数据,GDP数据
330100,2020,A0102,第一产业增加值,326.0,亿元,杭州,最近5年,False,GDP数据,GDP数据
330100,2020,A0102,第一产业增加值,326.0,亿元,杭州,最近10年,False,GDP数据,GDP数据
330100,2020,A0102,第一产业增加值,326.0,亿元,杭州,最近20年,False,GDP数据,GDP数据
330100,2020,A0103,第二产业增加值,4821.0,亿元,杭州,最近5年,False,GDP数据,GDP数据
330100,2020,A0103,第二产业增加值,4821.0,亿元,杭州,最近10年,False,GDP数据,GDP数据
330100,2020,A0103,第二产业增加值,4821.0,亿元,杭州,最近20年,False,GDP数据,GDP数据
330100,2020,A0104,第三产业增加值,10959.0,亿元,杭州,最近5年,False,GDP数据,GDP数据
330100,2020,A0104,第三产业增加值,10959.0,亿元,杭州,最近10年,False,GDP数据,GDP数据
330100,2020,A0104,第三产业增加值,10959.0,亿元,杭州,最近20年,False,GDP数据,GDP数据
330100,2020,A0202,城镇非私营单位在岗职工平均工资,132188.0,元,杭州,最近5年,False,人口就业数据,城镇非私营单位在岗职工平均工资
330100,2020,A0202,城镇非私营单位在岗职工平均工资,132188.0,元,杭州,最近10年,False,人口就业数据,城镇非私营单位在岗职工平均工资
330100,2020,A0202,城镇非私营单位在岗职工平均工资,132188.0,元,杭州,最近20年,False,人口就业数据,城镇非私营单位在岗职工平均工资
330100,2020,A0302,房地产开发投资额,3575.3272,万平方米,杭州,最近5年,False,房地产数据,房屋施工面积
330100,2020,A0302,房地产开发投资额,3575.3272,万平方米,杭州,最近10年,False,房地产数据,房屋施工面积
330100,2020,A0302,房地产开发投资额,3575.3272,万平方米,杭州,最近20年,False,房地产数据,房屋施工面积
330100,2020,A0303,房地产开发住宅投资额,2215.6019,万平方米,杭州,最近5年,False,房地产数据,房屋新开工面积
330100,2020,A0303,房地产开发住宅投资额,2215.6019,万平方米,杭州,最近10年,False,房地产数据,房屋新开工面积
330100,2020,A0303,房地产开发住宅投资额,2215.6019,万平方米,杭州,最近20年,False,房地产数据,房屋新开工面积
330100,2020,A0304,房地产开发办公楼投资额,311.4466,万平方米,杭州,最近5年,False,房地产数据,房屋竣工面积
330100,2020,A0304,房地产开发办公楼投资额,311.4466,万平方米,杭州,最近10年,False,房地产数据,房屋竣工面积
330100,2020,A0304,房地产开发办公楼投资额,311.4466,万平方米,杭州,最近20年,False,房地产数据,房屋竣工面积
330100,2020,A0305,房地产开发商业营业用房投资额,297.8052,万平方米,杭州,最近5年,False,房地产数据,住宅竣工面积
330100,2020,A0305,房地产开发商业营业用房投资额,297.8052,万平方米,杭州,最近10年,False,房地产数据,住宅竣工面积
330100,2020,A0305,房地产开发商业营业用房投资额,297.8052,万平方米,杭州,最近20年,False,房地产数据,住宅竣工面积
330100,2020,A0306,房地产开发企业施工房屋面积,13315.0915,万平方米,杭州,最近5年,False,房地产数据,商品房销售面积
330100,2020,A0306,房地产开发企业施工房屋面积,13315.0915,万平方米,杭州,最近10年,False,房地产数据,商品房销售面积
330100,2020,A0306,房地产开发企业施工房屋面积,13315.0915,万平方米,杭州,最近20年,False,房地产数据,商品房销售面积
330100,2020,A0307,房地产开发企业竣工房屋面积,1799.0795,万平方米,杭州,最近5年,False,房地产数据,住宅销售面积
330100,2020,A0307,房地产开发企业竣工房屋面积,1799.0795,万平方米,杭州,最近10年,False,房地产数据,住宅销售面积
330100,2020,A0307,房地产开发企业竣工房屋面积,1799.0795,万平方米,杭州,最近20年,False,房地产数据,住宅销售面积
330100,2020,A0308,房地产开发企业住宅竣工房屋面积,933.7282,亿元,杭州,最近5年,False,房地产数据,商品房销售额
